251017;Veh°culos de protecci¢n y salvamento
251018;Bicicletas de motor
251019;Veh°culos especializados o de recreo
251020;Veh°culos de guerra
251021;Camiones tractores
251115;Embarcaciones mar°timas comerciales
251116;Embarcaciones de seguridad y salvamento
251117;Embarcaciones militares
251118;Embarcaciones de recreo
251119;Sistemas y premontajes de embarcaciones mar°timas
251215;Locomotoras y vagonetas elÇctricas
251216;Vagones de ferrocarril y tranv°a
251217;Equipo y sistemas de apoyo ferroviario
251315;Aeronave de alas fijas motorizada
251316;Aeronave de alas giratorias civil y comercial
251317;Aeronave de ala fija militar
251318;Avi¢n especial
251319;Avi¢n militar de ala giratoria
251320;Avi¢n de recreo
251515;Naves espaciales
251517;SatÇlites
251615;Veh°culos a pedal
251715;Limpiaparabrisas
251716;Sistemas de descarchado y antiniebla
251717;Sistemas de frenado y componentes
251719;Ruedas y acabados
251720;Componentes de sistema de suspensi¢n
251721;Componentes y sistemas de seguridad de veh°culo
251722;Puertas para veh°culos
251723;Ventanas y parabrisas para veh°culos
251724;Dep¢sitos y sistemas de combustible
251725;Neum†ticos y c†maras de neum†ticos
251726;Acabados y revestimientos exterior para veh°culos
251727;Sistemas de control medioambiental
251728;Sistemas y componentes hidr†ulicos
251729;Iluminaci¢n exterior para veh°culos
251730;Iluminaci¢n interior para veh°culos
251731;Sistemas y componentes de localizaci¢n y navegaci¢n
251733;Sistemas de control principal
251737;Controles de emisi¢n y de escape
251738;Sistemas de tren de transmisi¢n
251739;Componentes elÇctricos
251740;Sistema de refrigerar de motor
251741;Sistemas de tejado
251742;Sistema de direcci¢n
251744;Sistemas del interior de veh°culos
251746;Sistemas de asientos del veh°culo
251747;Componentes de ciclo no motorizado o accesorios
251748;Componentes y sistemas de veh°culos especializados
251749;Aisladores y amortiguadores de vibraci¢n de veh°culos
251750;Sistemas de cargado elÇctrico de veh°culos
251816;Chasis automotriz
251817;Remolques para productos y materiales
251915;Sistemas y equipo de apoyo para transporte aÇreo
251916;Sistemas y equipo de apoyo para transporte espacial
251917;Equipo para el mantenimiento de veh°culo
251918;Equipo de medici¢n y prueba de veh°culos
252015;Fuselaje y componentes de avi¢n
252016;Sistemas de situaci¢n y navegaci¢n aeroespacial y componentes
252017;Sistemas relacionados con las comunicaciones de vuelo
252018;Sistemas de control principal del avi¢n
252019;Sistemas de urgencia del avi¢n
252020;Sistemas de energ°a de avi¢n
252021;Instrumentaci¢n de vuelo
252022;Sistemas del aterrizaje y de frenos del avi¢n
252023;Controles de pasajeros de avi¢n
252024;Sistemas y dep¢sitos de combustible del avi¢n
252025;Equipo de avi¢n
252026;Sistemas y componentes del control ambiental del avi¢n
252027;Acumuladores del avi¢n
261011;Motores elÇctricos de corriente alterna AC
261012;Motores elÇctricos de corriente directa DC
261013;Motores no elÇctricos
261014;Componentes de motores o generadores
261015;Motores
261017;Accesorios y componentes de motor
261019;Componentes de motor de combusti¢n interna
261115;Transmisi¢n de energ°a cinÇtica
261116;Generadores de potencia
261117;Bater°as, pilas y accesorios
261118;Componentes de la transmisi¢n
261119;Embragues
261120;Piezas y accesorios de embragues
261121;Sistemas de frenado industriales
261215;Alambre elÇctrico
261216;Cables elÇctricos y accesorios
261217;Cableado preformado
261218;Cable automotriz
261315;Centrales elÇctricas
261316;Equipo de cribado o estructuras de tubo de escape
261317;Equipo de detecci¢n o vigilancia de producci¢n de energ°a
261318;Equipo de control de producci¢n de energ°a
261416;Equipo para ensamblaje subcr°tico
261417;Equipo para dosimetr°a
261418;Aparatos para celda caliente
261419;Instrumentos nucle¢nicos industriales
261420;Equipo de irradiaci¢n
261421;Equipos para reactores nucleares
261422;Equipo para combustible nuclear
261423;Equipos protectores contra la radiaci¢n
261424;Equipo para residuos radiactivos
271115;Herramientas de corte y engarzado y punzones
271116;Herramientas de perfilar
271117;Llaves inglesas y gu°as
271118;Herramientas de medida y bocetaje
271119;Herramientas gruesas y de acabado
271120;Herramientas manuales de jardiner°a, agricultura y forestaci¢n
271121;Herramientas de sujeci¢n y fijaci¢n
271122;Herramientas de alba§iler°a y concreto
271123;Herramientas de marcar
271124;Herramientas de inserci¢n y ajuste
271125;Herramientas para apalancar y curvar
271126;Herramientas para precintar
271127;Herramientas mec†nicas
271128;Conexiones de herramientas y accesorios
271129;Herramientas dispensadoras
271130;Cepillos
271131;Herramientas de arrastre
271132;Juegos de herramientas
271133;Herramientas manuales de precisi¢n
271215;Prensas hidr†ulicas
271216;Pistones y cilindros hidr†ulicos
271217;Accesorios de tuber°a y manga hidr†ulica
271218;Herramientas hidr†ulicas
271315;Herramientas neum†ticas
271316;Accesorios de aire y conectores
271317;Cilindros neum†ticos y componentes
271410;Herramientas de carrocer°a
271411;Herramientas de suspensi¢n
301015;µngulos
301017;Vigas
301018;Conductos
301020;Hoja
301022;Plancha
301023;Perfiles
301024;Varillas
301028;Pilotaje
301029;Pilares
301031;Rieles
301032;Enrejado
301035;Alma de panal
301036;Productos estructurales
301037;Trenza
301038;Fibras y filamentos mec†nicos
301039;Ejes
301115;Concreto y morteros
301116;Cemento y cal
301117;Yesos
301118;Agregados
301119;Elementos para reforzar concreto
301215;Derivados bituminosos
301216;Asfaltos
301217;Materiales de construcci¢n de caminos y carrileras
301218;Materiales de arquitectura paisaj°stica
301219;Materiales para estabilizaci¢n y refuerzo de suelos
301315;Bloques
301316;Ladrillos
301317;Azulejos y baldosas
301415;Aislamiento tÇrmico
301416;Aislamiento especial
301417;Capas de sellamiento de aislamiento
301515;Material para tejados y techos
301516;Accesorios para tejados
301517;Canalones de tejado y accesorios
301518;Materiales para revestimiento de paredes y exterior
301519;Materiales y productos para acabados
301520;Cercado
301521;Superficie
301615;Materiales para acabados de paredes
301616;Materiales para techos
301617;Suelos
301618;Ebanister°a
301619;Moldeado y carpinter°a mec†nica
301620;Molduras y carpinter°a
301621;Laminados interiores
301622;Mostradores
301623;Accesorios para gabinetes
301624;Muros divisorios
301715;Puertas
301716;Ventanas
301717;Productos de cristal
301718;Claraboyas
301719;Marcos de ventanas
301720;Puertas
301721;Puertas para garaje y operadores
301815;Porcelana sanitaria
301816;Instalaciones residenciales no sanitarias
301817;Grifos
301818;Cabezas, chorros y partes y accesorios de grifos y duchas
301915;Escaleras y andamios
301916;Escaleras y accesorios de andamiaje
301917;Cobertizos y remolques de construcci¢n
301918;Equipos y materiales para construcciones temporales y apoyo al mantenimiento
302415;Componentes de consolidaci¢n de estructuras port†tiles
302416;Componentes estructurales de tribunas, gradas y escalera
302417;Componentes soporte y cobertura de tiendas, carpas y estructuras de membrana
302515;Estructuras de soporte de techos bajo tierra
302615;Barras de lat¢n
302616;L†minas de lat¢n
302617;Lingotes, bandas, palanquillas y alambres de lat¢n
302618;Barras y l†minas de magnesio
302619;Lingotes, bandas, palanquillas y alambres de magnesio
302620;Barras y l†minas de titanio
302621;Lingotes, bandas, palanquillas y alambres de titanio
302622;Barras de cobre
302623;L†minas de cobre
302624;Lingotes, bandas, palanquillas y alambres de cobre
302625;Barras de bronce
302626;L†minas de bronce
302627;Lingotes, bandas, palanquillas y alambres de bronce
302628;Barras y l†minas de zinc
302629;Lingotes, bandas, palanquillas y alambres de zinc
302630;Barras de esta§o
302631;L†minas de esta§o
302632;Lingotes, bandas, palanquillas y alambres de esta§o
302633;Barras de plomo
302634;L†minas de plomo
302635;Lingotes, bandas, palanquillas y alambres de plomo
302636;Barras de acero al carb¢n
302637;Barras de aleaci¢n de acero
302638;Barras de acero de herramienta
302639;Barras de acero especial
302640;L†minas de acero al carb¢n
302641;L†minas de aleaci¢n de acero
302642;L†minas de acero de herramienta
302643;L†minas de acero especial
302644;Lingotes, bandas, palanquillas y alambres de al carb¢n
302645;Barras de acero inoxidable
302646;L†minas de acero inoxidable
302647;Alambre de acero inoxidable
302648;Bandas de acero inoxidable
302649;Barras de aluminio
302650;L†minas de aluminio
302651;Alambre de aluminio
302652;Bandas y lingotes de aluminio
302653;Barras de hierro
302654;L†minas de hierro
302655;Lingotes, bandas, palanquillas y alambres de hierro
302656;Barras y l†minas de aleaciones ferrosas
302657;Lingotes, bandas, palanquillas y alambres de aleaciones ferrosas
302658;Barras y l†minas pl†sticas
302659;Alambre y bandas de pl†stico
302660;Barras de metales preciosos y metales especiales
302661;L†minas de metales preciosos y metales especiales
302662;Lingotes, bandas, palanquillas y alambres de metales preciosos y metales especiales
302663;Materiales estructurales de madera
302664;Barras y l†minas de materiales especiales
302665;Lingotes, bandas, palanquillas y alambres de  materiales especiales
302666;L†minas y lingotes de n°ckel
302667;Trasmisiones
311016;Moldeos en arena
311017;Piezas fundidas en molde permanente
311018;Piezas fundidas por moldeo en c†scara
311019;Piezas fundidas a la cera perdida
311020;Piezas de fundici¢n centr°fuga
311021;Piezas fundidas en molde cer†mico
311022;Piezas fundidas en molde de grafito
311023;Piezas fundidas en molde de yeso
311024;Fundiciones en V
311025;Fundiciones con troquel y ensambles de fundiciones permanentes de baja presi¢n
311026;Fundiciones con troquel y ensambles de fundiciones  de alta presi¢n
311027;Fundiciones y ensambles de fundiciones por apriete
311028;Fundiciones con troquel y ensambles de fundiciones semi - s¢lidas
311029;Moldeos con troquel y ensambles de fundiciones permanentes a gravedad
311115;Extrusiones de perfiles
311116;Extrusiones por percusi¢n
311117;Extrusiones en fr°o
311210;Piezas fundidas mecanizadas de proceso v
311211;Fundiciones a troquel mecanizadas
311212;Fundiciones en arena mecanizadas
311213;Fundiciones de molde permanente mecanizadas
311214;Fundiciones de molde de yeso mecanizadas
311215;Fundiciones de molde de concha
311216;Piezas fundidas mecanizadas de inversi¢n
311217;Piezas fundidas centr°fugas mecanizadas
311218;Fundiciones labradas de molde de cer†mica
311219;Fundiciones labradas de molde de grafito
311220;Fundiciones y ensambles de fundiciones maquinadas por apriete
311221;Fundiciones y ensambles de fundiciones maquinadas semi - s¢lidas
311222;Fundiciones y ensambles de fundiciones maquinadas por gravedad permanente
311320;Componentes de metal en polvo
311321;Forjas de acero
311322;Forjas de lat¢n
311323;Forjas de aluminio
311324;Forjas de aleaciones no ferrosas
311325;Forjas de aleaciones ferrosas
311326;Forjas de acero inoxidable
311327;Forjas de hierro
311328;Forjas de magnesio
311329;Forjas de titanio
311330;Forjas de berilio
311331;Forjas de cobre
311332;Forjas de zinc
311333;Forjas de bronce
311334;Forjas de esta§o
311335;Forjas de plomo
311336;Forjas de metales preciosos
311337;Metales en polvos y aleaciones de metal
311415;Molduras por inyecci¢n
311416;Molduras al vac°o
311417;Moldeados por inyecci¢n de aire
311418;Moldeos por inyecci¢n y reacci¢n (RIM)
311419;Moldeados de inyecci¢n con inserci¢n
311420;Ensambles de moldeados termopl†sticos
311421;Engastes de moldeado termopl†stico
311422;Ensambles de engastes termopl†stico moldeado por disparo m£ltiple
311423;Ensambles de engastes termopl†stico moldeado por inyecci¢n
311424;Ensambles de moldeado termofraguado 
311425;Engastes de moldeado termofraguado
311426;Ensambles de engaste termofraguado moldeado por disparo m£ltiple
311427;Ensambles de engaste termofraguado moldeado
311428;Moldeados por inmersi¢n
311429;Moldeados decorados en el molde por inyecci¢n
311430;Moldeados asistidos por gas
311431;Ensambles de moldeado termopl†stico terminados
311432;Moldeados decorados por inyecci¢n post moldeado
311515;Cuerdas
311516;Cadenas
311517;Cable mec†nico
311518;Alambre mec†nico
311519;Correas
311520;Cable de seguridad
311521;Cordones
311522;Alambres no elÇctricos de hierro y acero
311523;Alambres no elÇctricos de metales no ferrosos
311615;Tornillos
311616;Pernos
311617;Tuercas
311618;Arandelas
311619;Muelles
311620;Clavos
311621;Anclas
311622;Remaches
311623;Ferreter°a de montaje
311624;Fijadores varios
311625;Soportes y puntales
311626;Ganchos
311627;Roldanas pivotantes y Ruedas
311628;Ferreter°a en general
311629;Mordazas
311630;Embragues
311631;Conectores
311632;Herraje de retenci¢n
311633;Espaciadores
311634;Redes de metal y estructuras de cribado
311715;Rodamientos
311716;Cojinetes
311717;Engranajes
311718;Ruedas industriales
311719;Ruedas dentadas
311817;Embalajes y empaquetaduras
311818;Cubiertas automotrices
311915;Abrasivos y medios de abrasivo
311916;Ruedas abrasivas
312015;Cinta adhesiva
312016;Otros adhesivos y selladores
312115;Pinturas y tapa poros
312116;Aditivos para pinturas
312117;Acabados en general
312118;Disolventes y diluyentes para pinturas
312119;Aplicadores de pintura y accesorios para pintar
312216;Productos para curtidos
312311;Material en barra labrada
312312;Material en placas labrado
312314;Suplementos
312415;Lentes y prismas
312416;Cristales ¢pticos
312417;Espejos
312418;Filtros ¢pticos
312419;B¢vedas ¢pticas
312420;Ventanas de l†ser y lentes
312421;Accesorios de dispositivos ¢pticos
312422;Componentes ¢pticos variados
312515;Activadores
312516;Componentes de robot
312615;Cubiertas y cajas
312616;Cascos y envolturas
312617;Cerramientos o alojamientos insonorizantes
312716;Piezas hechas con torno de roscar
312815;Componentes estampados
312817;Componentes soldados
312818;Componentes perforados
312819;Componentes formados por estiraje
312820;Componentes hidro formados
312821;Componentes formados con rotaci¢n
312822;Componentes formados con rodillo
312823;Componentes formados por estiramiento por presi¢n
312824;Componentes formados de explosivos
312911;Estiramientos por presi¢n hidrost†tica labrados
312912;Estiramientos por presi¢n de impacto labrados
312913;Estiramientos por presi¢n en fr°o labrados
312914;Estiramientos por presi¢n en caliente labrados
313011;Forjas labradas con troquel abierto
313012;Forjas labradas con troquel cerrado
313013;Forjas labradas de troquel de impresi¢n
313014;Forjas labradas por reducci¢n
313015;Forjas labradas de anillo cilindrado
313111;Conjuntos de tuber°a soldada de solvente
313112;Conjuntos de tuber°a remachada
313113;Conjuntos empernados de tuber°a
313114;Conjuntos de tuber°as soldadas con ultra violeta UV
313115;Conjuntos de tuber°a soldado o soldado con lat¢n
313116;Conjuntos de tuber°a soldada s¢nica
313117;Conjuntos de tuber°a pegada
313211;Conjuntos ligados de material en barras
313212;Conjuntos soldados de solvente de material en barras
313213;Conjuntos remachados de material en barras
313214;Conjuntos soldados o soldados en fuerte de material en barras
313215;Conjuntos de barras soldadas con ultra violeta UV
313216;Conjuntos s¢nicos soldados de material en barras
313217;Conjuntos empernados de material en barras
313311;Conjuntos estructurales con acabado ligado
313312;Conjuntos estructurales empernados
313313;Conjuntos estructurales soldado s¢nico
313314;Conjuntos estructurales soldados con ultra violeta UV
313315;Conjuntos estructurales soldado de solvente
313316;Conjuntos estructurales soldado o soldado con lat¢n
313317;Conjuntos estructurales remachados
313411;Conjuntos de placa soldado o soldado con lat¢n
313412;Conjuntos remachados de placa
313413;Conjuntos de l†minas soldadas con ultra violeta UV
313414;Conjuntos de l†mina soldada s¢nica
313415;Conjuntos de l†mina soldada de solvente
313416;Conjuntos de l†mina con acabado ligado
313417;Conjuntos de l†mina empernada
313511;Conjuntos de tubos soldados con ultra violeta UV
313512;Conjuntos de tuber°a soldada o soldada con lat¢n
313513;Conjuntos de tuber°a remachada
313514;Conjuntos de tuber°a ligada
313515;Conjuntos de tuber°a empernados
313516;Conjuntos de tuber°a soldada de solvente
313517;Conjuntos de tuber°a soldada s¢nica
313611;Conjuntos de placa ligados
313612;Conjuntos de placa empernados
313613;Conjuntos de placa soldados de solvente
313614;Conjuntos de placas soldadas o soldadas con lat¢n
313615;Conjuntos de placas soldadas con ultra violeta UV
313616;Conjuntos de placas soldadas con s¢nico
313617;Conjuntos de placas remachadas
313710;Productos de fibra de cer†mica
313711;Ladrillos refractarios
313712;Compuestos para moldear
313713;Refractarios formados
313714;Losetas refractarias
313811;Imanes fundidos y ensambles magnÇticos
313812;Imanes sinterizados y ensambles magnÇticos
313813;Imanes prensados y ensambles magnÇticos
313814;Imanes pegados con pl†stico y ensambles magnÇticos
313815;Imanes moldeados por inyecci¢n y ensambles magnÇticos
313915;Maquinados de precisi¢n est†ndar
313916;Maquinados de precisi¢n media
313917;Maquinados de precisi¢n alta
314015;Empaques Moldeados
314016;Empaques troquelados
314017;Empaques estampados
314018;Empaques cortados con chorro de agua
314019;Empaques l°quidos
314115;Sellos torneados
314116;Sellos troquelados
314117;Sellos mec†nicos
314118;Sellos de diafragma
314119;Sellos moldeados
314215;Sellos sinterizados
321015;Conjuntos de circuitos y componentes de radiofrecuencia (RF)
321016;Circuitos integrados
321115;Diodos
321116;Transistores
321117;Aparatos semiconductores
321215;Capacitores
321216;Resistores
321217;Componentes discretos
321218;Filtros de se§ales
321219;Resonadores
321310;Accesorios, materias primas y piezas de componentes electr¢nicos
321410;Tubos electr¢nicos
321411;Piezas y accesorios de tubos electr¢nicos
321515;Dispositivos de control de indicaci¢n y de se§alizaci¢n
321516;Subsistemas programables de controlador l¢gico
321517;Controladores l¢gicos programables
321518;Dispositivos de control de seguridad
321519;Dispositivos de automatizaci¢n de control de la conectividad
321520;Control de procesos o sistemas empaquetados de automatizaci¢n
391016;L†mparas y bombillas
391018;Componentes y accesorios de L†mpara
391019;Balastos de l†mparas y transformadores de l†mparas
391115;Iluminaci¢n de interiores y artefactos
391116;Iluminaci¢n exterior y artefactos
391117;Alumbrado de emergencia
391118;Accesorios de iluminaci¢n
391119;Se§alizaci¢n e iluminaci¢n de emplazamientos peligrosos
391120;Proyectores m¢viles
391121;Iluminaci¢n ¢ptica
391122;Dispositivos de efectos especiales
391123;Iluminaci¢n y accesorios de escenarios y estudios
391124;Dispositivos para manejo de luces y control de escenarios y estudios
391125;Luminarias de escenarios y estudios
391126;Dispositivos de iluminaci¢n no - elÇctrica
391210;Equipamiento para distribuci¢n y conversi¢n de alimentaci¢n
391211;Centros de control y distribuci¢n y accesorios
391213;Cuadros, registros y menaje para electricidad
391214;LengÅetas de conexi¢n, conectadores y terminales
391215;Conmutadores, controles y relÇs y accesorios
391216;Dispositivos y accesorios para la protecci¢n de circuitos
391217;Ferreter°a elÇctrica y suministros
391218;Instalaciones de Edificios Inteligentes - IBI
391219;Dispositivos y accesorios de seguridad elÇctrica
391220;Unidades elÇctricas de velocidades variables
391221;Equipo de transmisi¢n y distribuci¢n elÇctrica
391222;Interruptores elÇctricos y accesorios
391223;RelÇs elÇctricos y accesorios
391315;Marcadores de alambre y dispositivos para marcar alambre
391316;Dispositivos de protecci¢n de alambre
391317;Conductos elÇctricos, electroductos y cables aÇreos
401015;Ventilaci¢n
401016;Circulaci¢n del aire y piezas y accesorios
401017;Enfriamiento
401018;Equipo de calefacci¢n y piezas y accesorios
401019;Control de humedad
401020;Calderas
401021;Chimeneas y accesorios
401416;V†lvulas
401417;Material de ferreter°a y accesorios
401419;Conductos
401420;Mangueras
401422;Reguladores de gas y fluido
401425;Interceptores y coladores
401515;Bombas
401516;Compresores
401517;Piezas y accesorios de bomba
401518;Partes o accesorios de compresores
401615;Filtros
401616;Purificaci¢n
401617;Separadores
401618;Medios de filtrado
401715;Tubos y tuber°as comerciales
401716;Tubos y tuber°as industriales
401717;Adaptadores de tubos
401718;Anillos frontales de †ngulos de tubos
401719;Bridas de respaldo para tubos
401720;Deflectores para tubos
401721;Codos para tubos
401722;Bridas ciegas para tubos
401723;Casquillos para tubos
401724;Tapas para tubos
401725;Conectores de tubos
401726;Acoples de tubos
401727;Cruces de tubos
401728;Codos de tubos
401729;Uniones de extensi¢n de tubos
401730;Semiacoplamientos de tuber°a
401731;Brida de junta de empalme para tubos
401732;Bridas cuello largas para soldar
401733;Boquillas de tubos
401734;Bridas de plato
401735;Tapones para tubos
401736;Acoplamientos reductores para tubos
401737;Bridas reductoras para tubos 
401738;Abrazaderas de reparaci¢n para tubos
401739;Disco de ruptura para tubos
401740;Brida deslizante para tubos
401741;Brida encajada por soldadura para tubos 
401742;Sockolets para tubos
401743;Espaciadores para tubos
401744;Bridas ciegas para tubos
401745;Pivotes o uniones rotativas para tubos
401746;T para tubos
401747;Brida roscada para tubos
401748;Bridas de inodoro para tubos
401749;Uniones para tubos
401750;Bridas cuello para tubos
401751;Brida encajada por soldadura
401752;Y de conexi¢n para tubos
401753;Accesorios y bridas especializados para tubos
401815;Tubos de cobre soldados
401816;Tubos de lat¢n soldados
401817;Tubos de aluminio soldados
401818;Tubos de acero soldados
401819;Tubos de acero inoxidable soldados
401820;Tubos de cobre sin uniones
401821;Tubos de lat¢n sin uniones
401822;Tubos de aluminio sin uniones
401823;Tubos de acero sin uniones
401824;Tubos de acero inoxidable sin uniones
401825;Tubos de cobre extruidos
401826;Tubos de lat¢n extruidos
401827;Tubos de aluminio extruidos
401828;Tubos de acero extruidos
401829;Tubos de acero inoxidable extruidos
401830;Tuber°as de caucho y pl†stico
401831;Accesorios de tubos
411015;Equipo y suministros para la mezcla, la dispersi¢n y la homogeneizaci¢n en laboratorio
411017;Equipo de perforaci¢n, amoladura, corte, trituraci¢n y prensado para laboratorio
411018;Equipo de f°sica de electrones y de estado s¢lido para laboratorio
411019;Equipo i¢nico de laboratorio
411024;Equipo de calefacci¢n y secadores para laboratorio
411025;Equipo entomol¢gico para laboratorio y accesorios
411026;Equipo y accesorios para laboratorio animal
411027;Equipo de cristalograf°a
411029;Equipo de histolog°a
411030;Equipo de enfriamiento para laboratorio
411032;Equipo de lavado de laboratorio
411033;Equipo de mec†nica de fluidos
411034;Equipo de acondicionamiento ambiental para laboratorio
411035;Recintos cerrados de laboratorio y accesorios
411037;Cubetas de laboratorio
411038;Equipo y suministros para la mezcla y la agitaci¢n por sacudida o varillas en laboratorio
411039;Centrifugadoras de laboratorio y accesorios
411040;Equipo de toma de muestras
411041;Contenedores de recogida y transporte de espec°menes, y suministros
411042;Equipo y suministros de purificaci¢n de agua para laboratorio
411043;Equipo de fermentaci¢n
411044;Equipo de incubaci¢n de laboratorio
411045;Estufas de laboratorio y accesorios
411046;Hornos de laboratorio y accesorios
411047;Secadoras por congelaci¢n y liofilizadores de laboratorio, y accesorios
411048;Equipo y suministros de laboratorio para el vertido, la destilaci¢n, la evaporaci¢n y la extracci¢n
411049;Equipo y suministros de filtrado para laboratorio
411050;Equipo y suministros de tamizado y cribado para laboratorio
411051;Bombas y conductos de laboratorio
411052;Equipo de te§ido de portaobjetos de laboratorio y accesorios
411053;Sistemas de electroforesis y transferencia para laboratorio y suministros
411055;Kits y componentes de extracci¢n, purificaci¢n y cuantificaci¢n de †cidos nucleicos
411056;Productos secuenciadores de †cido desoxirribonucleico (ADN)
411057;Matrices gÇnicas
411058;Productos de transcripci¢n y traducci¢n in vitro
411059;Bibliotecas y material relacionado
411060;Sistemas de etiquetado y detecci¢n de †cidos nucleicos
411061;Kits de an†lisis de †cido desoxirribonucleico (ADN)
411062;Medios, kits y equipo de propagaci¢n y transformaci¢n de microorganismos
411063;Productos de reacci¢n en cadena de la polimerasa (PCR) y reacci¢n en cadena de transcriptasa inversa de la polimerasa (RT PCR)
411064;Iniciadores, enlaces y adaptadores
411065;Productos de expresi¢n prote°nica
411066;Vectores
411067;Equipos y accesorios de laboratorio bot†nico
411115;Instrumentos de medici¢n del peso
411116;Instrumentos de medida de longitud, espesor o distancia
411117;Instrumentos y accesorios de visi¢n y observaci¢n
411118;Equipo de examen no destructivo
411119;Instrumentos indicadores y de registro
411121;Transductores
411122;Instrumentos de medida de temperatura y calor
411123;Instrumentos de medici¢n de la humedad
411124;Instrumentos de medida y control de la presi¢n
411125;Instrumentos de medici¢n y observaci¢n del caudal de fluidos
411126;Equipo de monitorizaci¢n y comprobaci¢n higiÇnica
411127;Equipo para semillas y piensos
411128;Equipo e instrumentos relacionados con el transporte
411129;Equipo e instrumentos de navegaci¢n
411130;Instrumentos de suministros evaluaci¢n qu°mica
411131;Analizadores y monitores de gas
411133;Analizadores de l°quidos, s¢lidos y elementos
411134;Instrumentos de evaluaci¢n nuclear
411136;Equipo de medici¢n y comprobaci¢n elÇctrica
411137;Instrumentos de medici¢n y comprobaci¢n de comunicaci¢n electr¢nica
411138;Instrumentos geof°sicos, geotÇcnicos e hidrol¢gicos
411139;Equipo para medici¢n de suelos
411140;Equipo de medida de rocas y estratos
411141;Instrumentos sismol¢gicos
411142;Instrumentos de agrimensi¢n
411143;Instrumentos hidrol¢gicos
411144;Instrumentos meteorol¢gicos
411145;Instrumentos mec†nicos
411146;Instrumentos de verificaci¢n de metales, metalurgia y materiales estructurales
411147;Instrumentos para comprobaci¢n de papel, madera y tejidos
411148;Instrumentos para comprobaci¢n de cer†mica y vidrio
411151;Instrumentos para comprobaci¢n de carb¢n y mineral
411152;Sistemas y componentes de radar y sonar
411153;Equipo de generaci¢n y medici¢n de luz y ondas
411154;Equipo espectrosc¢pico
411155;Equipo de generaci¢n y medici¢n de sonido
411156;Instrumentos y accesorios de medici¢n electroqu°mica
411157;Instrumentos y accesorios de medici¢n cromatogr†fica
411158;Analizadores, accesorios y suministros cl°nicos y diagn¢sticos
411160;Reactivos de analizadores cl°nicos y diagn¢sticos
411161;Kits de ensayos manuales, controles de calidad, calibradores y normativas
411162;Suministros y equipo para lugares de tratamiento de pacientes
411163;Comprobadores de punto de inflamaci¢n para laboratorio
411164;Instrumentos de medici¢n de la aceleraci¢n y la vibraci¢n
411165;Piezas y accesorios de instrumentos
411215;Equipo y suministros de pipetas y manipulaci¢n de l°quidos
411216;Puntas de pipeta
411217;Tubos de ensayo
411218;Art°culos de vidrio o pl†stico y suministros generales de laboratorio
411220;Jeringuillas de laboratorio o de muestreo
411221;Suministros de cultivo de tejido y cribado de alta definici¢n
411222;Crisoles
411223;Protectores y revestimientos de banco de laboratorio
411224;Instrumentos de laboratorio
411225;Corchos, tapones y accesorios de laboratorio
411226;Portaobjetos de laboratorio y suministros
411227;Cintas y etiquetas de laboratorio
411228;Estantes, soportes y bandejas de laboratorio
411230;Desecadores y desecantes de laboratorio
411231;Suministros de di†lisis para laboratorio
411232;Espec°menes preservados y suministros
411233;Contenedores y armarios de almacenamiento general para laboratorio
411234;Dispositivos de dosificaci¢n
421215;Equipo veterinario
421216;Productos veterinarios
421217;Mobiliario cl°nico veterinario
421218;Equipo y suministros para inseminaci¢n artificial veterinaria
421315;Vestuario para pacientes
421316;Vestuario para el personal sanitario y art°culos relacionados
421317;Prendas textiles quir£rgicas
421321;Ropa blanca del hospital
421322;Guantes y accesorios mÇdicos
421415;Bolas de algod¢n y copitos aplicadores
421416;Palanganas y Bacinillas de cama y orinales y equipos de ingreso
421417;Productos para la prevenci¢n de dec£bito
421418;Equipo de electroterapia
421419;Suministros para la administraci¢n de enema
421420;"Instrumentos de grado bajo ""floor grade"""
421421;Productos de terapia de fr°o y de calor
421422;Productos de hidroterapia
421423;Productos de documentaci¢n mÇdica
421424;Productos mÇdicos de vac°o o de succi¢n
421425;Agujas de inyecci¢n y aspiraci¢n y accesorios
421426;Jeringas y accesorios
421427;Suministros urol¢gicos
421428;Suministros y equipos para terapia vascular y de compresi¢n
421429;Correcci¢n de la visi¢n o gafas cosmÇticas y productos relacionados
421431;Equipo y suministros de obstetricia y ginecolog°a
421432;Equipo y suministros de tratamiento de la fertilidad y la esterilidad
421433;Equipo y suministros de quimioterapia
421434;Equipo y suministros de control de hiperhidrosis
421435;Productos y accesorios de otorrinolaringolog°a
421436;Sujeciones y accesorios
421437;Sistemas y accesorios de fototerapia
421438;Instrumentos y suministros y equipos para la medici¢n de presi¢n urol¢gica
421439;Productos para la incontinencia fecal
421440;Partes y accesorios para dispositivos auditivos externos
421441;Productos para drenaje de la cavidad pleural
421442;Equipo de acupuntura
421443;Productos de contra pulsaci¢n externa
421515;Suministros y equipos de odontolog°a cosmÇtica
421516;Instrumentos y dispositivos dentales y de subespecialidad
421517;Muebles para la cl°nica dental
421518;Rellenos y acabados dentales y suministros para pulir
421519;Equipo y suministros para higiene dental y cuidado preventivo
421520;Equipo y suministros para hacer im†genes dentales
421521;Equipo y suministros dentales para impresi¢n y formar
421522;Equipo y suministros dentales de laboratorio y de esterilizaci¢n
421523;L†seres y equipo de iluminaci¢n y fibra ¢ptica para odontolog°a, y suministros
421524;Materiales dentales
